Unnamed: 0,User,Tweet,Cleaned_Tweet,Sentiment,Label
7202,rsvkchoudhary,"@RahulGandhi Aad to read the troll tweets even here. C'mon guys he has a pure heart, he doesn't keep political rivalry above humanity.  Feeling sorry for all #modi #bhakts as they suffer from a serious disease too seems. #ModiMadeDisaster #RahulGandhi #poor # #bhakts #ndtvnewsbeeps",aad read troll tweets even cmon guys pure heart doesnt keep political rivalry humanity feeling sorry modi bhakts suffer serious disease seems modimadedisaster rahulgandhi poor bhakts ndtvnewsbeeps,-0.2038095238095238,0.0
7204,kumardurgesh262,"@RahulGandhi Sir, I pray to you as a big brother and join hands with you that I want to leave the #BJP and come to #Congress.Please join us in your party, Sir #LokSabhaElection is near by 2019 and I also want to work hard with you in this election.I Request you.
#RahulGandhi",sir pray big brother join hands want leave bjp come congressplease join us party sir loksabhaelection near also want work hard electioni request rahulgandhi,-0.0638888888888889,0.0
7206,NsuiSheikh,Statewide protest aganist BJP's horse trading heading towards a grand success @RahulGandhi @manickamtagore @Office_M_Tagore @C_Sreeraja @TANaveen3 @iycmahe @nsui @NSUITamilNadu #BJP #OperationKamala,statewide protest aganist bjps horse trading heading towards grand success bjp operationkamala,0.4,1.0
7208,INCdilse,"@RakshaRamaiah @IYCKarnataka @RahulGandhi @IYC @srinivasiyc @keshavyadaviyc @INCIndia @IYCTelangana @IYCKerala @IYCMaha @IYCGoa #RahulGandhi should keep challenging #PMNarendraModi for a debate on any issue. RSS-BJP wants to project #LokSabhaElections2019 as Presidential fight between Modi n RG. So when Modi won't accept RG's challenge it will affect PM's image!

Already RG turned PM into a NPA of RSS!",rahulgandhi keep challenging pmnarendramodi debate issue rssbjp wants project loksabhaelections presidential fight modi n rg modi wont accept rgs challenge affect pms image already rg turned pm npa rss,0.35,1.0
7210,ijamal80,@SoniaGOfficial Great Very Powerful Our #INC Smt.Sonia Gandhi Ji Madam,great powerful inc smtsonia gandhi ji madam,0.55,1.0
7211,debpranab,"@JhaSanjay #RahulGandhi 

Now diaspora also knew how much Rahul ji can entertain in India. Had he born before Charlie Chaplin he would have been awarded best comedian of world history.",rahulgandhi diaspora also knew much rahul ji entertain india born charlie chaplin would awarded best comedian world history,0.6,1.0
7212,nitishpagarwal,@RahulGandhi That’s the difference in #Congress and #bjp and no #manifesto can explain this greatness. A nation can only be build on great leaders like you not by just pinpoint the past. Looking forward to 2019 #election #bjpfree nation will be true #Vikas,thats difference congress bjp manifesto explain greatness nation build great leaders like pinpoint past looking forward election bjpfree nation true vikas,0.3,1.0
7213,Thevipinpandey,"Newly trend on Twitter..
LOTUS OR LOOT US
Decision is yours..
#bjp v/s #Mahagathbandhan 
@narendramodi @PMOIndia @INCIndia @CMOfficeUP @AmitShahOffice @RahulGandhi @yadavakhilesh @mayawati @PiyushGoyal @ArvindKejriwal",newly trend twitter lotus loot us decision bjp vs mahagathbandhan,0.13636363636363635,1.0
7214,RKSharm95284748,"@RahulGandhi It shows the helping nature n good  mentality of congress.
When Mrs Sonia Gandhi was under treatment then these #BJP leaders were making nonsense comments...",shows helping nature n good mentality congress mrs sonia gandhi treatment bjp leaders making nonsense comments,0.7,1.0
7215,Massmk25,"@ShatruganSinha Just watched your yesterday's speech on @abpnewstv ""All other president should learn from @RahulGandhi ..."",Actually nobody would like to win states through speaks lie. We don't want to learn to lie.#RahulGandhi #BJP #Congress #Rafale #ModiOnceMore #ModiFor2019",watched yesterdays speech president learn actually nobody would like win states speaks lie dont want learn lierahulgandhi bjp congress rafale modioncemore modifor,0.4,1.0
7216,Manikandanraj92,"If Rahul Gandhi contests from TamilNadu, high chances of Congress winning all the six to seven seats that it contests.

#RahulGandhi",rahul gandhi contests tamilnadu high chances congress winning six seven seats contests rahulgandhi,0.33,1.0
7217,mohdtalha,@ndtv It means it is confirmed &amp; thus he is concluding that 2 seats of @RahulGandhi &amp; Sonia Gandhi &amp; the one's on which the Yadav family &amp; Mayawati will contest will be lost. In effect he's saying that @smritiirani will lose.This is grossly unfair on his part. #LokSabhaElections2019,means confirmed amp thus concluding seats amp sonia gandhi amp ones yadav family amp mayawati contest lost effect hes saying losethis grossly unfair part loksabhaelections,-0.04999999999999999,0.0
7218,kumardurgesh262,"@RahulGandhi  #Sir, I pray to you as a big brother and join hands with you that I want to leave the #BJP and come to #Congress.Please join us in your party, Sir #LokSabhaElection is near by 2019 and I also want to work hard with you in this election.I Request you.
#RahulGandhi",sir pray big brother join hands want leave bjp come congressplease join us party sir loksabhaelection near also want work hard electioni request rahulgandhi,-0.0638888888888889,0.0
7219,arshpath,"Worst come worst, If I have to choose a PM from opposition I would prefer #Mayawati over #RahulGandhi. Both are equally intellect deficit &amp; corrupt but unlike Rahul , Mayawati has earned her place &amp; come to this with lot of struggle. Rahul definitely has better personality.",worst come worst choose pm opposition would prefer mayawati rahulgandhi equally intellect deficit amp corrupt unlike rahul mayawati earned place amp come lot struggle rahul definitely better personality,-0.4,0.0
7220,raydeep,#SheilaReturnsToDelhi doesn't seem happy about any alliance with @AamAadmiParty -  No talk of alliance with AAP. Esp after they have talked about return of Bharat Ratna award from Rajiv Gandhi #Delhi #LokSabhaElections2019,sheilareturnstodelhi doesnt seem happy alliance talk alliance aap esp talked return bharat ratna award rajiv gandhi delhi loksabhaelections,0.8,1.0
7221,rajsuvariya,"I have a question for those who are calling @RahulGandhi a ""Pappu"". Who will be the real ""Pappu"" if Rahul wins the next election?
#Elections2019 #Pappu #RahulGandhi",question calling pappu real pappu rahul wins next election elections pappu rahulgandhi,0.16666666666666666,1.0
7223,Suyog_Deshmukh_,"@priyankac19 Evolution of one wink to no of winks in LOK SABHA 😂😂 #RahulGandhi #Congress @RahulGandhi @SoniaGandhi @rssurjewala 
#for_rahul_gandhi 
If you seriously want our vote in loksabha elections then impress us with your actions not with your comic timings.!",evolution one wink winks lok sabha rahulgandhi congress forrahulgandhi seriously want vote loksabha elections impress us actions comic timings,-0.04166666666666666,0.0
7225,abhinavkr,"@Nidhi @Nidhi in this #hugely #humongous how can u expect a #lazy #country always on #WhatsApp #SnapChat to get #work, that is just an #election #Manifesto which an #AntiMuslim #Congress in 1947 &amp; #BJP do solve #Kashmir @RahulGandhi",hugely humongous u expect lazy country always whatsapp snapchat get work election manifesto antimuslim congress amp bjp solve kashmir,0.07500000000000004,1.0
7226,ijamal80,"@RahulGandhi Happy Pongal To All My Dear all Party leaders and our #INC leaders and Members I'm Dilse Wishing To All..
From #IJamal #INC #TNCC Vice president, Congress Committee, Chennai North District TamilNadu",happy pongal dear party leaders inc leaders members im dilse wishing ijamal inc tncc vice president congress committee chennai north district tamilnadu,0.8,1.0
7227,ImRahulVyas1973,"@RahulGandhi speaks on

Terrorism - no
Naxalism- no
Pakistan- no
Kashmir - no
Border issues- no
Eco policies- no
Farmers -  no

Modi - Everyday
RSS - 24/7 ...356 days 

@BJP @narendramodi #BJP #NaMoAgain2019 #AbkiBaarPhirModiSarkar #ModiFor2019 #congress @INCIndia",speaks terrorism naxalism pakistan kashmir border issues eco policies farmers modi everyday rss days bjp namoagain abkibaarphirmodisarkar modifor congress,-0.2,0.0
7228,AnilMah43898686,"@nitin_gadkari @PMOIndia @BJP4India @RahulGandhi @narendramodi ...Today first time travelled from gurugram to kundli via #KMP Express way...Really fantastic driving and thanks to #bjp... 50% time and fuel saving..
Abki bar modi sarkar....",today first time travelled gurugram kundli via kmp express wayreally fantastic driving thanks bjp time fuel saving abki bar modi sarkar,0.2833333333333334,1.0
7229,Ansh_sharma34,"The @INCIndia has said many time that, In 2019 the alliance will be organized against the @BJP4India .  But it is being reversed. In many states, regional parties are not supporting the Congress. Its responsible is @RahulGandhi .
#Congress #BJP #UP @AcharyaPramodk",said many time alliance organized reversed many states regional parties supporting congress responsible congress bjp,0.3625,1.0
7230,umakantsingh_IN,"Rahul Gandhi feeling ""ignored"", even if wonderful idea of Aloo ki Factory against opposing Modi, winks, he didn't get any ""mysterious"" award which Narendra Modi got just for jumla vikas?#शिखरसम्मेलनबिहार #MiddleClassWithModi #AyyanteNattilModi Kollam #LokSabhaElections2019",rahul gandhi feeling ignored even wonderful idea aloo ki factory opposing modi winks didnt get mysterious award narendra modi got jumla vikas middleclasswithmodi ayyantenattilmodi kollam loksabhaelections,0.5,1.0
7231,Deepakdehli,"@ashutosh83B Late.Rajiv Gandhi is a great son of India don't compare to #NarendraModi ,",laterajiv gandhi great son india dont compare narendramodi,0.8,1.0
7232,Vasudev00411816,"@INCIndia @RahulGandhi seems to derive enjoyment through indolence, obstinate error, fear, egotism, Dynastic arrogance, vanity and sees  all good things done by #Modi upside down. He has started seeing even all Adharmas of  sinister forces as Dharma. End of Dynasty is not far off.
#BJP",seems derive enjoyment indolence obstinate error fear egotism dynastic arrogance vanity sees good things done modi upside started seeing even adharmas sinister forces dharma end dynasty far bjp,0.09999999999999998,1.0
7234,ranjan14in,"@RahulGandhi After seeing so many replies and so much insult of your family and fore fathers, I'm not writing any thing that insults you.

Just an advice, try to be like #Modi , if you become even 10% of what #NarendraModi is, you will become a successful man.",seeing many replies much insult family fore fathers im writing thing insults advice try like modi become even narendramodi become successful man,0.48333333333333334,1.0
7235,myownspace98,"@JayTiwa44511545 @RahulGandhi I thought congress would have been better in cg, but its getting opposite the vacancies are declining than what they were during nda rule #bjp",thought congress would better cg getting opposite vacancies declining nda rule bjp,0.25,1.0
7236,mecvk,"@rajeev_mp @siddaramaiah @RahulGandhi Like #BJP with Yeddy talking about ""honest"" government. #Niyat and #Honesty has disappeared from Karnataka Governance 30-40 years ago.",like bjp yeddy talking honest government niyat honesty disappeared karnataka governance years ago,0.6,1.0
7237,Shimographer,"For all those anti Modi BJP brigade I'll tell you what your options are 

Mamata, Akhilesh, Tejaswi, Maya, Sharad and Rahul for PM. 

#Mahagathbandhan #BJP #Modi",anti modi bjp brigade ill tell options mamata akhilesh tejaswi maya sharad rahul pm mahagathbandhan bjp modi,-0.5,0.0
7238,Anshit20,"Rafale jets have switches in microprocessors. France can electronically jam missile keys/switches and make Pakistan win the war. Modi is a hardcore traitor: maybe upcoming statement from @RahulGandhi 
LOL🤣🤣
#RahulGandhi #CongLessGathbandhan #RafaleDeal #RafaleScam",rafale jets switches microprocessors france electronically jam missile keysswitches make pakistan win war modi hardcore traitor maybe upcoming statement lol rahulgandhi conglessgathbandhan rafaledeal rafalescam,0.8,1.0
7240,sumITguy,"All you management graduates: Get ready for Rahul Gandhi lessons on how the Philip Kotler book you read at college was all fake propaganda. 
Modi wins the first #PhilipKotlerPresidentialAward for outstanding leadership. #PhillipKotler #NarendraModi #people #profit #planet",management graduates get ready rahul gandhi lessons philip kotler book read college fake propaganda modi wins first philipkotlerpresidentialaward outstanding leadership phillipkotler narendramodi people profit planet,0.10833333333333332,1.0
7241,Nadim__Mansuri,"@yadavakhilesh Sir @yadavakhilesh  ji  u did well but india people want to see @RahulGandhi @yadavtejashwi  &amp; #Mayawati all of them together to defeat #BJP from UP &amp; Bihar, if it will be happen pretty sure 
80 out of 80 win by this alliance in UP.
Think Big reset ur mind for all Indian people",sir ji u well india people want see amp mayawati together defeat bjp amp bihar happen pretty sure win alliance think big reset ur mind indian people,0.3875,1.0
